Date,Price
2020-02-23,372.28
2020-02-24,367.03
2020-02-25,358.01
2020-02-26,357.72
2020-02-27,353.93
2020-02-28,343.99
2020-02-29,343.99
2020-03-01,343.99
2020-03-02,346.05
2020-03-03,346.13
2020-03-04,345.31
2020-03-05,349.41
2020-03-06,337.52
2020-03-07,337.52
2020-03-08,337.52
2020-03-09,326.34
2020-03-10,326.34
2020-03-11,321.61
2020-03-12,289.85
2020-03-13,278.89
2020-03-14,278.89
2020-03-15,278.89
2020-03-16,259.47
2020-03-17,273.83
2020-03-18,262.5
2020-03-19,255.92
2020-03-20,255.43
2020-03-21,255.43
2020-03-22,255.43
2020-03-23,211.6
2020-03-24,227.57
2020-03-25,242.79
2020-03-26,253.74
2020-03-27,251.99
2020-03-28,251.99
2020-03-29,251.99
2020-03-30,248.8
2020-03-31,253.13
2020-04-01,240.63
2020-04-02,240.63
2020-04-03,248.45
2020-04-04,248.45
2020-04-05,248.45
2020-04-06,248.45
2020-04-07,249.44
2020-04-08,250.05
2020-04-09,251.22
2020-04-10,251.22
2020-04-11,251.22
2020-04-12,251.22
2020-04-13,253.66
2020-04-14,253.66
2020-04-15,273.0
2020-04-16,266.64
2020-04-17,267.15
2020-04-18,267.15
2020-04-19,267.15
2020-04-20,269.99
2020-04-21,263.92
2020-04-22,268.24
2020-04-23,275.11
2020-04-24,272.1
2020-04-25,272.1
2020-04-26,272.1
2020-04-27,272.69
2020-04-28,272.55
2020-04-29,283.1
2020-04-30,290.1
2020-05-01,290.1
2020-05-02,290.1
2020-05-03,290.1
2020-05-04,265.94
2020-05-05,265.42
2020-05-06,268.77
2020-05-07,281.09
2020-05-08,284.12
2020-05-09,284.12
2020-05-10,284.12
2020-05-11,289.6
2020-05-12,289.56
2020-05-13,299.91
2020-05-14,307.6
2020-05-15,308.63
2020-05-16,308.63
2020-05-17,308.63
2020-05-18,296.39
2020-05-19,311.11
2020-05-20,319.24
2020-05-21,318.18
2020-05-22,310.11
2020-05-23,310.11
2020-05-24,310.11
2020-05-25,310.11
2020-05-26,315.77
2020-05-27,322.09
2020-05-28,330.51
2020-05-29,324.02
2020-05-30,324.02
2020-05-31,324.02
2020-06-01,332.52
2020-06-02,336.42
2020-06-03,340.18
2020-06-04,339.88
2020-06-05,343.16
2020-06-06,343.16
2020-06-07,343.16
2020-06-08,343.89
2020-06-09,346.59
2020-06-10,344.84
2020-06-11,341.36
2020-06-12,336.73
2020-06-13,336.73
2020-06-14,336.73
2020-06-15,341.23
2020-06-16,341.24
2020-06-17,342.98
2020-06-18,340.18
2020-06-19,350.32
2020-06-20,350.32
2020-06-21,350.32
2020-06-22,350.5
2020-06-23,352.28
2020-06-24,355.39
2020-06-25,346.14
2020-06-26,343.63
2020-06-27,343.63
2020-06-28,343.63
2020-06-29,341.58
2020-06-30,346.62
2020-07-01,344.36
2020-07-02,347.1
2020-07-03,361.91
2020-07-04,361.91
2020-07-05,361.91
2020-07-06,361.88
2020-07-07,348.58
2020-07-08,342.09
2020-07-09,342.95
2020-07-10,334.65
2020-07-11,334.65
2020-07-12,334.65
2020-07-13,334.26
2020-07-14,324.19
2020-07-15,319.49
2020-07-16,312.24
2020-07-17,314.19
2020-07-18,314.19
2020-07-19,314.19
2020-07-20,314.8
2020-07-21,319.26
2020-07-22,314.27
2020-07-23,314.08
2020-07-24,308.72
2020-07-25,308.72
2020-07-26,308.72
2020-07-27,305.75
2020-07-28,316.69
2020-07-29,317.46
2020-07-30,315.96
2020-07-31,315.45
2020-08-01,315.45
2020-08-02,315.45
2020-08-03,313.84
2020-08-04,314.91
2020-08-05,322.29
2020-08-06,325.66
2020-08-07,325.34
2020-08-08,325.34
2020-08-09,325.34
2020-08-10,331.19
2020-08-11,333.9
2020-08-12,342.48
2020-08-13,346.15
2020-08-14,349.12
2020-08-15,349.12
2020-08-16,349.12
2020-08-17,355.13
2020-08-18,357.21
2020-08-19,359.87
2020-08-20,353.79
2020-08-21,355.7
2020-08-22,355.7
2020-08-23,355.7
2020-08-24,354.12
2020-08-25,345.32
2020-08-26,359.39
2020-08-27,353.96
2020-08-28,356.19
2020-08-29,356.19
2020-08-30,356.19
2020-08-31,367.22
2020-09-01,353.73
2020-09-02,355.8
2020-09-03,364.67
2020-09-04,357.2
2020-09-05,357.2
2020-09-06,357.2
2020-09-07,351.73
2020-09-08,351.07
2020-09-09,341.33
2020-09-10,343.55
2020-09-11,339.18
2020-09-12,339.18
2020-09-13,339.18
2020-09-14,349.42
2020-09-15,353.6
2020-09-16,353.29
2020-09-17,349.86
2020-09-18,355.48
2020-09-19,355.48
2020-09-20,355.48
2020-09-21,352.77
2020-09-22,333.76
2020-09-23,326.08
2020-09-24,315.19
2020-09-25,325.96
2020-09-26,325.96
2020-09-27,325.96
2020-09-28,338.94
2020-09-29,341.29
2020-09-30,338.41
2020-10-01,350.87
2020-10-02,350.87
2020-10-03,350.87
2020-10-04,350.87
2020-10-05,355.17
2020-10-06,361.25
2020-10-07,363.05
2020-10-08,359.87
2020-10-09,357.98
2020-10-10,357.98
2020-10-11,357.98
2020-10-12,358.06
2020-10-13,353.75
2020-10-14,347.8
2020-10-15,348.32
2020-10-16,346.89
2020-10-17,346.89
2020-10-18,346.89
2020-10-19,347.45
2020-10-20,348.31
2020-10-21,355.67
2020-10-22,359.81
2020-10-23,365.85
2020-10-24,365.85
2020-10-25,365.85
2020-10-26,368.41
2020-10-27,358.14
2020-10-28,361.96
2020-10-29,345.39
2020-10-30,357.09
2020-10-31,357.09
2020-11-01,357.09
2020-11-02,357.8
2020-11-03,352.36
2020-11-04,358.45
2020-11-05,367.43
2020-11-06,370.47
2020-11-07,370.47
2020-11-08,370.47
2020-11-09,368.53
2020-11-10,370.24
2020-11-11,370.12
2020-11-12,369.57
2020-11-13,366.25
2020-11-14,367.03
2020-11-15,367.03
2020-11-16,367.03
2020-11-17,376.87
2020-11-18,390.19
2020-11-19,387.28
2020-11-20,377.05
2020-11-21,377.05
2020-11-22,377.05
2020-11-23,374.66
2020-11-24,395.17
2020-11-25,395.9
2020-11-26,404.31
2020-11-27,411.67
2020-11-28,411.67
2020-11-29,411.67
2020-11-30,411.67
2020-12-01,420.33
2020-12-02,433.96
2020-12-03,439.93
2020-12-04,446.64
2020-12-05,446.64
2020-12-06,446.64
2020-12-07,469.18
2020-12-08,463.51
2020-12-09,464.92
2020-12-10,465.89
2020-12-11,467.96
2020-12-12,467.96
2020-12-13,467.96
2020-12-14,467.52
2020-12-15,474.34
2020-12-16,476.32
2020-12-17,470.81
2020-12-18,464.49
2020-12-19,464.49
2020-12-20,464.49
2020-12-21,457.25
2020-12-22,454.42
2020-12-23,471.51
2020-12-24,475.4
2020-12-25,475.4
2020-12-26,475.4
2020-12-27,475.4
2020-12-28,487.06
2020-12-29,484.5
2020-12-30,483.05
2020-12-31,486.21
2021-01-01,495.57
2021-01-02,495.57
2021-01-03,495.57
2021-01-04,501.35
2021-01-05,499.14
2021-01-06,499.09
2021-01-07,512.28
2021-01-08,521.14
2021-01-09,521.14
2021-01-10,521.14
2021-01-11,509.17
2021-01-12,514.38
2021-01-13,527.18
2021-01-14,536.54
2021-01-15,531.23
2021-01-16,531.23
2021-01-17,531.23
2021-01-18,517.81
2021-01-19,527.84
2021-01-20,550.15
2021-01-21,551.88
2021-01-22,545.45
2021-01-23,545.45
2021-01-24,545.45
2021-01-25,532.01
2021-01-26,532.01
2021-01-27,523.59
2021-01-28,519.12
2021-01-29,520.22
2021-01-30,520.22
2021-01-31,520.22
2021-02-01,521.81
2021-02-02,547.68
2021-02-03,555.66
2021-02-04,565.59
2021-02-05,568.7
2021-02-06,568.7
2021-02-07,568.7
2021-02-08,583.52
2021-02-09,581.89
2021-02-10,567.22
2021-02-11,585.92
2021-02-12,606.51
2021-02-13,606.51
2021-02-14,606.51
2021-02-15,627.65
2021-02-16,637.44
2021-02-17,658.2
2021-02-18,659.78
2021-02-19,658.84
2021-02-20,658.84
2021-02-21,658.84
2021-02-22,665.66
2021-02-23,668.7
2021-02-24,665.04
2021-02-25,695.14
2021-02-26,686.34
2021-02-27,686.34
2021-02-28,686.34
2021-03-01,688.54
2021-03-02,708.76
2021-03-03,739.56
2021-03-04,749.5
2021-03-05,748.31
2021-03-06,748.31
2021-03-07,748.31
2021-03-08,754.53
2021-03-09,750.81
2021-03-10,747.93
2021-03-11,747.93
2021-03-12,737.27
2021-03-13,737.27
2021-03-14,737.27
2021-03-15,714.38
2021-03-16,724.18
2021-03-17,700.79
2021-03-18,691.5
2021-03-19,676.77
2021-03-20,676.77
2021-03-21,676.77
2021-03-22,711.91
2021-03-23,743.33
2021-03-24,726.81
2021-03-25,695.13
2021-03-26,702.76
2021-03-27,702.76
2021-03-28,702.76
2021-03-29,702.76
2021-03-30,708.62
2021-03-31,710.23
2021-04-01,725.68
2021-04-02,725.68
2021-04-03,725.68
2021-04-04,725.68
2021-04-05,730.14
2021-04-06,800.35
2021-04-07,835.16
2021-04-08,823.05
2021-04-09,827.17
2021-04-10,827.17
2021-04-11,827.17
2021-04-12,762.16
2021-04-13,723.89
2021-04-14,723.89
2021-04-15,740.39
2021-04-16,770.01
2021-04-17,770.01
2021-04-18,770.01
2021-04-19,721.84
2021-04-20,729.05
2021-04-21,729.05
2021-04-22,727.53
2021-04-23,733.59
2021-04-24,733.59
2021-04-25,733.59
2021-04-26,733.25
2021-04-27,747.67
2021-04-28,751.02
2021-04-29,753.06
2021-04-30,743.35
2021-05-01,743.35
2021-05-02,743.35
2021-05-03,747.35
2021-05-04,771.89
2021-05-05,744.59
2021-05-06,743.14
2021-05-07,763.24
2021-05-08,763.24
2021-05-09,763.24
2021-05-10,770.11
2021-05-11,770.95
2021-05-12,759.1
2021-05-13,759.1
2021-05-14,738.82
2021-05-15,738.82
2021-05-16,738.82
2021-05-17,750.88
2021-05-18,767.92
2021-05-19,779.94
2021-05-20,770.79
2021-05-21,771.25
2021-05-22,771.25
2021-05-23,771.25
2021-05-24,768.78
2021-05-25,766.92
2021-05-26,762.82
2021-05-27,757.36
2021-05-28,771.74
2021-05-29,771.74
2021-05-30,771.74
2021-05-31,767.59
2021-06-01,788.48
2021-06-02,815.34
2021-06-03,829.64
2021-06-04,832.81
2021-06-05,832.81
2021-06-06,832.81
2021-06-07,877.67
2021-06-08,876.07
2021-06-09,869.31
2021-06-10,850.32
2021-06-11,836.0
2021-06-12,836.0
2021-06-13,836.0
2021-06-14,729.9
2021-06-15,768.29
2021-06-16,727.19
2021-06-17,664.55
2021-06-18,674.26
2021-06-19,674.26
2021-06-20,674.26
2021-06-21,724.14
2021-06-22,752.05
2021-06-23,730.03
2021-06-24,710.67
2021-06-25,712.05
2021-06-26,712.05
2021-06-27,712.05
2021-06-28,721.62
2021-06-29,714.79
2021-06-30,708.27
2021-07-01,704.35
2021-07-02,714.65
2021-07-03,714.65
2021-07-04,714.65
2021-07-05,711.02
2021-07-06,720.33
2021-07-07,715.66
2021-07-08,718.74
2021-07-09,725.62
2021-07-10,725.62
2021-07-11,725.62
2021-07-12,724.26
2021-07-13,706.82
2021-07-14,701.74
2021-07-15,699.88
2021-07-16,692.02
2021-07-17,692.02
2021-07-18,692.02
2021-07-19,677.93
2021-07-20,669.92
2021-07-21,669.92
2021-07-22,680.49
2021-07-23,685.13
2021-07-24,685.13
2021-07-25,685.13
2021-07-26,684.03
2021-07-27,672.2
2021-07-28,664.89
2021-07-29,664.41
2021-07-30,678.17
2021-07-31,678.17
2021-08-01,678.17
2021-08-02,690.0
2021-08-03,704.96
2021-08-04,705.77
2021-08-05,691.43
2021-08-06,710.83
2021-08-07,710.83
2021-08-08,710.83
2021-08-09,705.61
2021-08-10,697.93
2021-08-11,695.11
2021-08-12,705.36
2021-08-13,705.41
2021-08-14,705.41
2021-08-15,705.41
2021-08-16,709.1
2021-08-17,701.72
2021-08-18,700.1
2021-08-19,700.1
2021-08-20,696.2
2021-08-21,696.2
2021-08-22,696.2
2021-08-23,676.44
2021-08-24,682.67
2021-08-25,715.26
2021-08-26,724.56
2021-08-27,727.14
2021-08-28,727.14
2021-08-29,727.14
2021-08-30,730.98
2021-08-31,745.58
2021-09-01,744.38
2021-09-02,754.33
2021-09-03,753.95
2021-09-04,753.95
2021-09-05,753.95
2021-09-06,757.28
2021-09-07,748.32
2021-09-08,745.66
2021-09-09,746.53
2021-09-10,746.53
2021-09-11,746.53
2021-09-12,746.53
2021-09-13,744.59
2021-09-14,755.58
2021-09-15,763.32
2021-09-16,766.56
2021-09-17,772.6
2021-09-18,772.6
2021-09-19,772.6
2021-09-20,761.87
2021-09-21,746.34
2021-09-22,751.33
2021-09-23,755.01
2021-09-24,753.04
2021-09-25,753.04
2021-09-26,753.04
2021-09-27,746.15
2021-09-28,743.85
2021-09-29,743.07
2021-09-30,744.76
2021-10-01,730.52
2021-10-02,730.52
2021-10-03,730.52
2021-10-04,742.38
2021-10-05,745.87
2021-10-06,732.71
2021-10-07,733.03
2021-10-08,739.94
2021-10-09,739.94
2021-10-10,739.94
2021-10-11,740.08
2021-10-12,734.38
2021-10-13,755.76
2021-10-14,796.74
2021-10-15,796.74
2021-10-16,796.74
2021-10-17,796.74
2021-10-18,820.29
2021-10-19,807.01
2021-10-20,791.94
2021-10-21,787.23
2021-10-22,770.02
2021-10-23,770.02
2021-10-24,770.02
2021-10-25,750.99
2021-10-26,749.41
2021-10-27,748.54
2021-10-28,700.34
2021-10-29,698.73
2021-10-30,698.73
2021-10-31,698.73
2021-11-01,699.45
2021-11-02,708.03
2021-11-03,711.26
2021-11-04,714.2
2021-11-05,714.2
2021-11-06,714.2
2021-11-07,714.2
2021-11-08,721.85
2021-11-09,735.54
2021-11-10,738.39
2021-11-11,734.59
2021-11-12,747.47
2021-11-13,747.47
2021-11-14,747.47
2021-11-15,749.26
2021-11-16,753.48
2021-11-17,738.8
2021-11-18,726.39
2021-11-19,726.39
2021-11-20,726.39
2021-11-21,726.39
2021-11-22,716.91
2021-11-23,726.97
2021-11-24,761.08
2021-11-25,764.3
2021-11-26,737.73
2021-11-27,737.73
2021-11-28,737.73
2021-11-29,701.32
2021-11-30,694.56
2021-12-01,694.07
2021-12-02,725.59
2021-12-03,740.43
2021-12-04,740.43
2021-12-05,740.43
2021-12-06,732.83
2021-12-07,741.86
2021-12-08,757.08
2021-12-09,768.1
2021-12-10,780.01
2021-12-11,780.01
2021-12-12,780.01
2021-12-13,762.66
2021-12-14,758.36
2021-12-15,752.03
2021-12-16,746.49
2021-12-17,727.13
2021-12-18,727.13
2021-12-19,727.13
2021-12-20,699.78
2021-12-21,712.9
2021-12-22,723.3
2021-12-23,737.74
2021-12-24,722.31
2021-12-25,722.31
2021-12-26,722.31
2021-12-27,720.68
2021-12-28,731.28
2021-12-29,725.34
2021-12-30,722.64
2021-12-31,731.01
2022-01-01,731.01
2022-01-02,731.01
2022-01-03,734.71
2022-01-04,739.81
2022-01-05,749.01
2022-01-06,737.24
2022-01-07,738.2
2022-01-08,738.2
2022-01-09,738.2
2022-01-10,738.65
2022-01-11,751.82
2022-01-12,766.1
2022-01-13,769.65
2022-01-14,783.88
2022-01-15,783.88
2022-01-16,783.88
2022-01-17,780.64
2022-01-18,777.98
2022-01-19,746.26
2022-01-20,741.81
2022-01-21,723.2
2022-01-22,723.2
2022-01-23,723.2
2022-01-24,704.74
2022-01-25,706.15
2022-01-26,706.15
2022-01-27,702.09
2022-01-28,721.58
2022-01-29,721.58
2022-01-30,721.58
2022-01-31,718.91
2022-02-01,731.81
2022-02-02,737.29
2022-02-03,737.41
2022-02-04,731.58
2022-02-05,731.58
2022-02-06,731.58
2022-02-07,720.51
2022-02-08,714.3
2022-02-09,730.09
2022-02-10,734.4
2022-02-11,725.8
2022-02-12,725.8
2022-02-13,725.8
2022-02-14,703.02
2022-02-15,707.62
2022-02-16,741.33
2022-02-17,738.47
2022-02-18,732.49
2022-02-19,732.49
2022-02-20,732.49
2022-02-21,716.56
2022-02-22,696.86
2022-02-23,712.18
2022-02-24,668.81
2022-02-25,692.34
2022-02-26,692.34
2022-02-27,692.34
2022-02-28,700.1
2022-03-01,700.1
2022-03-02,709.26
2022-03-03,709.72
2022-03-04,699.98
2022-03-05,699.98
2022-03-06,699.98
2022-03-07,675.57
2022-03-08,683.05
2022-03-09,708.34
2022-03-10,730.32
2022-03-11,727.9
2022-03-12,727.9
2022-03-13,727.9
2022-03-14,729.75
2022-03-15,728.37
2022-03-16,724.45
2022-03-17,738.79
2022-03-18,738.79
2022-03-19,738.79
2022-03-20,738.79
2022-03-21,738.78
2022-03-22,733.94
2022-03-23,740.43
2022-03-24,736.05
2022-03-25,738.23
2022-03-26,738.23
2022-03-27,738.23
2022-03-28,735.0
2022-03-29,754.87
2022-03-30,769.15
2022-03-31,774.64
2022-04-01,784.47
2022-04-02,784.47
2022-04-03,784.47
2022-04-04,804.26
2022-04-05,846.58
2022-04-06,853.17
2022-04-07,840.56
2022-04-08,833.34
2022-04-09,833.34
2022-04-10,833.34
2022-04-11,851.38
2022-04-12,848.19
2022-04-13,844.86
2022-04-14,844.86
2022-04-15,844.86
2022-04-16,844.86
2022-04-17,844.86
2022-04-18,833.04
2022-04-19,836.8
2022-04-20,827.5
2022-04-21,845.67
2022-04-22,876.01
2022-04-23,876.01
2022-04-24,876.01
2022-04-25,863.77
2022-04-26,895.03
2022-04-27,903.22
2022-04-28,887.74
2022-04-29,869.57
