Date,Price
2019-10-04,121.24
2019-10-05,121.24
2019-10-06,121.24
2019-10-07,118.59
2019-10-08,118.59
2019-10-09,118.42
2019-10-10,117.54
2019-10-11,119.71
2019-10-12,119.71
2019-10-13,119.71
2019-10-14,127.75
2019-10-15,126.05
2019-10-16,126.33
2019-10-17,134.19
2019-10-18,137.97
2019-10-19,137.97
2019-10-20,137.97
2019-10-21,137.97
2019-10-22,132.75
2019-10-23,131.2
2019-10-24,133.14
2019-10-25,129.15
2019-10-26,129.15
2019-10-27,147.72
2019-10-28,147.72
2019-10-29,166.77
2019-10-30,171.14
2019-10-31,176.2
2019-11-01,175.64
2019-11-02,175.64
2019-11-03,175.64
2019-11-04,174.09
2019-11-05,173.16
2019-11-06,173.77
2019-11-07,171.01
2019-11-08,172.68
2019-11-09,172.68
2019-11-10,172.68
2019-11-11,170.76
2019-11-12,170.76
2019-11-13,172.82
2019-11-14,167.25
2019-11-15,170.31
2019-11-16,170.31
2019-11-17,170.31
2019-11-18,170.5
2019-11-19,168.8
2019-11-20,168.21
2019-11-21,166.91
2019-11-22,162.25
2019-11-23,162.25
2019-11-24,162.25
2019-11-25,163.96
2019-11-26,164.92
2019-11-27,167.14
2019-11-28,164.77
2019-11-29,164.33
2019-11-30,164.33
2019-12-01,164.33
2019-12-02,161.21
2019-12-03,159.62
2019-12-04,165.83
2019-12-05,168.13
2019-12-06,163.09
2019-12-07,163.09
2019-12-08,163.09
2019-12-09,163.56
2019-12-10,160.8
2019-12-11,160.18
2019-12-12,170.24
2019-12-13,179.29
2019-12-14,179.29
2019-12-15,179.29
2019-12-16,175.33
2019-12-17,178.85
2019-12-18,179.36
2019-12-19,177.58
2019-12-20,178.03
2019-12-21,178.03
2019-12-22,178.03
2019-12-23,176.1
2019-12-24,176.13
2019-12-25,176.13
2019-12-26,175.07
2019-12-27,175.84
2019-12-28,175.84
2019-12-29,175.84
2019-12-30,180.59
2019-12-31,184.83
2020-01-01,185.11
2020-01-02,190.57
2020-01-03,192.0
2020-01-04,192.0
2020-01-05,192.0
2020-01-06,187.3
2020-01-07,185.41
2020-01-08,182.39
2020-01-09,189.24
2020-01-10,193.86
2020-01-11,193.86
2020-01-12,193.86
2020-01-13,194.56
2020-01-14,196.42
2020-01-15,198.74
2020-01-16,198.68
2020-01-17,198.1
2020-01-18,198.1
2020-01-19,198.1
2020-01-20,197.2
2020-01-21,193.54
2020-01-22,186.78
2020-01-23,187.77
2020-01-24,188.92
2020-01-25,188.92
2020-01-26,188.92
2020-01-27,183.6
2020-01-28,179.62
2020-01-29,184.96
2020-01-30,188.16
2020-01-31,180.14
2020-02-01,172.07
2020-02-02,172.07
2020-02-03,163.79
2020-02-04,165.32
2020-02-05,177.48
2020-02-06,179.03
2020-02-07,175.19
2020-02-08,175.19
2020-02-09,175.19
2020-02-10,169.44
2020-02-11,172.5
2020-02-12,170.83
2020-02-13,169.7
2020-02-14,172.52
2020-02-15,172.52
2020-02-16,172.52
2020-02-17,168.83
2020-02-18,162.25
2020-02-19,157.33
2020-02-20,159.44
2020-02-21,159.44
