Date,Price
2019-08-11,294.37
2019-08-12,294.37
2019-08-13,287.06
2019-08-14,288.44
2019-08-15,288.44
2019-08-16,288.71
2019-08-17,288.71
2019-08-18,288.71
2019-08-19,288.64
2019-08-20,283.06
2019-08-21,280.52
2019-08-22,272.68
2019-08-23,269.82
2019-08-24,269.82
2019-08-25,269.82
2019-08-26,277.11
2019-08-27,285.13
2019-08-28,284.45
2019-08-29,277.91
2019-08-30,271.74
2019-08-31,271.74
2019-09-01,271.74
2019-09-02,271.74
2019-09-03,268.86
2019-09-04,272.73
2019-09-05,273.54
2019-09-06,274.82
2019-09-07,274.82
2019-09-08,274.82
2019-09-09,276.53
2019-09-10,276.53
2019-09-11,283.25
2019-09-12,287.03
2019-09-13,286.52
2019-09-14,286.52
2019-09-15,286.52
2019-09-16,286.9
2019-09-17,279.87
2019-09-18,279.19
2019-09-19,276.25
2019-09-20,291.6
2019-09-21,291.6
2019-09-22,291.6
2019-09-23,309.38
2019-09-24,306.89
2019-09-25,286.26
2019-09-26,283.31
2019-09-27,282.62
2019-09-28,282.62
2019-09-29,282.62
2019-09-30,273.33
2019-10-01,261.16
2019-10-02,261.16
2019-10-03,254.98
2019-10-04,254.5
2019-10-05,254.5
2019-10-06,254.5
2019-10-07,250.25
2019-10-08,250.25
2019-10-09,253.67
2019-10-10,254.67
2019-10-11,256.05
2019-10-12,256.05
2019-10-13,256.05
2019-10-14,257.29
2019-10-15,257.06
2019-10-16,258.26
2019-10-17,261.38
2019-10-18,268.5
2019-10-19,268.5
2019-10-20,268.5
2019-10-21,268.5
2019-10-22,272.33
2019-10-23,274.85
2019-10-24,266.02
2019-10-25,276.42
2019-10-26,276.42
2019-10-27,282.94
2019-10-28,282.94
2019-10-29,282.21
2019-10-30,286.86
2019-10-31,307.08
2019-11-01,312.59
2019-11-02,312.59
2019-11-03,312.59
2019-11-04,315.6
2019-11-05,318.8
2019-11-06,316.95
2019-11-07,319.56
2019-11-08,317.47
2019-11-09,317.47
2019-11-10,317.47
2019-11-11,316.64
2019-11-12,316.64
2019-11-13,312.08
2019-11-14,304.73
2019-11-15,318.93
2019-11-16,318.93
2019-11-17,318.93
2019-11-18,326.69
2019-11-19,327.4
2019-11-20,328.72
2019-11-21,330.65
2019-11-22,330.33
2019-11-23,330.33
2019-11-24,330.33
2019-11-25,333.83
2019-11-26,337.0
2019-11-27,338.92
2019-11-28,348.23
2019-11-29,344.22
2019-11-30,344.22
2019-12-01,344.22
2019-12-02,339.3
2019-12-03,337.9
2019-12-04,337.83
2019-12-05,338.88
2019-12-06,325.07
2019-12-07,325.07
2019-12-08,325.07
2019-12-09,320.65
2019-12-10,317.56
2019-12-11,312.23
2019-12-12,317.89
2019-12-13,329.84
2019-12-14,329.84
2019-12-15,329.84
2019-12-16,333.33
2019-12-17,333.79
2019-12-18,328.8
2019-12-19,327.19
2019-12-20,336.38
2019-12-21,336.38
2019-12-22,336.38
2019-12-23,334.27
2019-12-24,331.35
2019-12-25,331.35
2019-12-26,330.09
2019-12-27,336.68
2019-12-28,336.68
2019-12-29,336.68
2019-12-30,334.47
2019-12-31,334.36
2020-01-01,334.03
2020-01-02,336.81
2020-01-03,335.08
2020-01-04,335.08
2020-01-05,335.08
2020-01-06,322.03
2020-01-07,320.38
2020-01-08,315.88
2020-01-09,328.58
2020-01-10,333.63
2020-01-11,333.63
2020-01-12,333.63
2020-01-13,331.73
2020-01-14,328.53
2020-01-15,324.3
2020-01-16,324.48
2020-01-17,317.9
2020-01-18,317.9
2020-01-19,317.9
2020-01-20,315.92
2020-01-21,314.33
2020-01-22,315.3
2020-01-23,320.25
2020-01-24,325.15
2020-01-25,325.15
2020-01-26,325.15
2020-01-27,318.82
2020-01-28,316.67
2020-01-29,317.75
2020-01-30,311.18
2020-01-31,316.25
2020-02-01,313.18
2020-02-02,313.18
2020-02-03,300.62
2020-02-04,303.37
2020-02-05,309.09
2020-02-06,318.1
2020-02-07,322.0
2020-02-08,322.0
2020-02-09,322.0
2020-02-10,318.8
2020-02-11,323.44
2020-02-12,323.8
2020-02-13,327.78
2020-02-14,324.61
2020-02-15,324.61
2020-02-16,324.61
2020-02-17,314.88
2020-02-18,313.46
2020-02-19,320.2
2020-02-20,325.2
2020-02-21,325.2
